term_id,query,normalized,brand,brand_conf,gender,age_range,colors,sizes,materials,product_tokens
TERM_012eeca4,tütü,tütü,,0.0,,,,,,tütü
TERM_f93dd25b,lacivert polar,lacivert polar,,0.0,,,lacivert,,,polar
TERM_33d27249,desenli şal,desenli şal,,0.0,,,,,,desenli şal
TERM_836b9812,sandalye kılıfı,sandalye kılıfı,,0.0,,,,,,sandalye kılıfı
TERM_82949e5a,omron m2 tansiyon aleti,omron m2 tansiyon aleti,omron,1.0,,,,,,tansiyon aleti
TERM_3383430e,glazür,glazür,,0.0,,,,,,glazür
TERM_d278d3e3,kadın spor yağmurluk & rüzgarlık,kadın spor yağmurluk & rüzgarlık,,0.0,kadın,,,,,spor yağmurluk rüzgarlık
TERM_bc00f767,resimli kolye,resimli kolye,,0.0,,,,,,resimli kolye
TERM_b599e128,erkek boğazlı kazak,erkek boğazlı kazak,,0.0,erkek,,,,,boğazlı kazak
TERM_3a3f0b03,cilt leke kremi,cilt leke kremi,,0.0,,,,,,cilt leke kremi
TERM_f79a739f,united colors of benetton omuz çantası,united colors of benetton omuz çantası,united,1.0,,,,,,colors benetton omuz çantası
TERM_754c0ebb,kpss türkçe soru bankası,kpss türkçe soru bankası,,0.0,,,,,,kpss türkçe soru bankası
TERM_264b7ae6,küt burun bot,küt burun bot,,0.0,,,,,,küt burun bot
TERM_e8704ce9,skatez,skatez,,0.0,,,,,,skatez
TERM_633f644e,tekerlekli beyaz eşya altlığı,tekerlekli beyaz eşya altlığı,,0.0,,,beyaz,,,tekerlekli eşya altlığı
TERM_83404d52,casio ltp v007,casio ltp v007,casio,1.0,,,,,,ltp v007
TERM_6a746a6c,saç rimeli,saç rimeli,,0.0,,,,,,saç rimeli
TERM_b69f93f6,salon çiçek,salon çiçek,,0.0,,,,,,salon çiçek
TERM_0eabf232,çiçek buketi,çiçek buketi,blackrosehediye,1.0,,,,,,çiçek
TERM_c58a7586,petchef,petchef,,0.0,,,,,,petchef
TERM_eead172d,güneş panelli lamba,güneş panelli lamba,,0.0,,,,,,güneş panelli lamba
TERM_14f57c1c,malamander,malamander,,0.0,,,,,,malamander
TERM_abe13c60,kadın outdoor,kadın outdoor,,0.0,kadın,,,,,outdoor
TERM_db1d495d,motor korna,motor korna,,0.0,,,,,,motor korna
TERM_30346b3f,hi level kumanda,hi level kumanda,,0.0,,,,,,level kumanda
TERM_f5c4c9fc,kız çocuk basketbol ayakkabısı,kız çocuk basketbol ayakkabısı,,0.0,kadın,çocuk,,,,basketbol ayakkabısı
TERM_b1d09943,çocuk tesettür abiye,çocuk tesettür abiye,,0.0,,çocuk,,,,tesettür abiye
TERM_7ce42a90,çift sevgili saatleri,çift sevgili saatleri,pullmarkt,0.714,,,,,,çift sevgili
TERM_313f0eab,mavi çocuk giyim,mavi çocuk giyim,,0.0,,çocuk,mavi,,,giyim
TERM_243ae044,typce hızlı şarj kablosu,typce hızlı şarj kablosu,,0.0,,,,,,typce hızlı şarj kablosu
TERM_6aa3c1f9,taş boyama,taş boyama,,0.0,,,,,,taş boyama
TERM_7e3ef98c,sarkıt led,sarkıt led,,0.0,,,,,,sarkıt led
TERM_1a90277f,procsin güneş kremi,procsin güneş kremi,,0.0,,,,,,procsin güneş kremi
TERM_6d64b50a,nike air max 270 erkek ayakkabı,nike air max 270 erkek ayakkabı,nike,1.0,erkek,,,,,air max ayakkabı
TERM_9da02a64,ltb eşofman,ltb eşofman,ltb,1.0,,,,,,eşofman
TERM_41759854,adidas kadın spor ayakkabı gazelle,adidas kadın spor ayakkabı gazelle,adidas,1.0,kadın,,,,,spor ayakkabı gazelle
TERM_e16255bd,gri kırlent,gri kırlent,,0.0,,,gri,,,kırlent
TERM_54106e89,daire halı,daire halı,,0.0,,,,,,daire halı
TERM_6eeee7b1,royal canin hair skin,royal canin hair skin,royal,1.0,,,,,,royal hair skin
TERM_2b79758b,dior maskara,dior maskara,dior,1.0,,,,,,maskara
TERM_bb34fbc1,brawl stars,brawl stars,,0.0,,,,,,brawl stars
TERM_0e78b693,lacoste eşofman takımı,lacoste eşofman takımı,lacoste,1.0,,,,,,eşofman takımı
TERM_dc748ecd,masa üstü örtü,masa üstü örtü,,0.0,,,,,,masa üstü örtü
TERM_96393cb9,barış manço,barış manço,,0.0,,,,,,barış manço
TERM_94f4fa9b,aryıldız kahve fincanları,aryıldız kahve fincanları,aryıldız,1.0,,,,,,kahve fincanları
TERM_6bfd0eae,halı yıkama,halı yıkama,,0.0,,,,,,halı yıkama
TERM_e0d82e10,erkek kupa bardak,erkek kupa bardak,,0.0,erkek,,,,,kupa bardak
TERM_282e81d5,tchibo gold selection,tchibo gold selection,tchibo,1.0,,,gold,,,selection
TERM_8a51929e,pembe maskara,pembe maskara,,0.0,,,pembe,,,maskara
TERM_a4da1d89,mac ruj,mac ruj,m.a.c,0.929,,,,,,ruj
TERM_27d5a9f7,yılbaşı şapkası,yılbaşı şapkası,,0.0,,,,,,yılbaşı şapkası
TERM_c19aced8,öz dilek havlu,öz dilek havlu,,0.0,,,,,,dilek havlu
TERM_9b0941e9,spiderman bardak,spiderman bardak,spiderman,1.0,,,,,,bardak
TERM_4e3ea95e,levidor kristal eşarp,levidor kristal eşarp,levidor,1.0,,,,,,kristal eşarp
TERM_7ff54dbf,kalorifer dolabı,kalorifer dolabı,,0.0,,,,,,kalorifer dolabı
TERM_817d50bd,emsan 6 kişilik kahve fincanı takımı,emsan 6 kişilik kahve fincanı takımı,emsan,1.0,,,,,,kişilik kahve fincanı takımı
TERM_45328ad9,kırmızı kil maskesi,kırmızı kil maskesi,,0.0,,,kırmızı,,,kil maskesi
TERM_b62f94b6,sallanır beşik,sallanır beşik,,0.0,,,,,,sallanır beşik
TERM_390b889a,minecraft,minecraft,,0.0,,,,,,minecraft
TERM_d4e25132,leopar desenli hırka,leopar desenli hırka,,0.0,,,,,,leopar desenli hırka
TERM_1c0003e1,h&m kız çocuk elbise,h&m kız çocuk elbise,h&m,1.0,kadın,çocuk,,mtekstil_beden,,elbise
TERM_66e5be6c,kinetix kadın yürüyüş ayakkabısı,kinetix kadın yürüyüş ayakkabısı,kinetix,1.0,kadın,,,,,yürüyüş ayakkabısı
TERM_2e038aff,galaxy tab s10 lite kılıf,galaxy tab s10 lite kılıf,samsung,0.792,,,,,,tab s10 lite kılıf
TERM_c479d449,meyve suyu sıkacağı,meyve suyu sıkacağı,,0.0,,,,,,meyve suyu sıkacağı
TERM_8c6270a3,uni baby bebek şampuanı,uni baby bebek şampuanı,uni,1.0,,bebek,,,,baby şampuanı
TERM_1b1ea690,6 numara,6 numara,,0.0,,,,6numara,,
TERM_2a922a34,banyo tekstili,banyo tekstili,,0.0,,,,,,banyo tekstili
TERM_58650105,ince telli saçlar için şampuan,ince telli saçlar için şampuan,,0.0,,,,,,ince telli saçlar şampuan
TERM_395d446b,banyo organizer,banyo organizer,,0.0,,,,,,banyo organizer
TERM_d3b6582b,salaş etek,salaş etek,,0.0,,,,,,salaş etek
TERM_263b135f,ayak altı led,ayak altı led,,0.0,,,,,,ayak altı led
TERM_422dd78c,mavi trençkot,mavi trençkot,,0.0,,,mavi,,,trençkot
TERM_4522732b,lamburjack erkek spor ayakkabı,lamburjack erkek spor ayakkabı,,0.0,erkek,,,,,lamburjack spor ayakkabı
TERM_23dc3677,yüz sabunu,yüz sabunu,,0.0,,,,,,yüz sabunu
TERM_57a2bd70,ahşap rahle,ahşap rahle,,0.0,,,,,ahşap,rahle
TERM_9683cfbe,motor aynası,motor aynası,,0.0,,,,,,motor aynası
TERM_514afb9d,para sayma makinası,para sayma makinası,,0.0,,,,,,para sayma makinası
TERM_187e8862,lumberjack koşu ayakkabısı,lumberjack koşu ayakkabısı,lumberjack,1.0,,,,,,koşu ayakkabısı
TERM_01452ccd,arctic hunter,arctic hunter,,0.0,,,,,,arctic hunter
TERM_f75294b1,mıknatıslı lamba,mıknatıslı lamba,,0.0,,,,,,mıknatıslı lamba
TERM_20c380d9,loreal paris dudak kalemi,loreal paris dudak kalemi,l'oreal,0.931,,,,,,paris dudak kalemi
TERM_bd4097e2,defacto tunik,defacto tunik,defacto,1.0,,,,,,tunik
TERM_42736b87,bambu perde,bambu perde,,0.0,,,,,bambu,perde
TERM_70bc5291,bisiklet pedal,bisiklet pedal,,0.0,,,,,,bisiklet pedal
TERM_21f855ca,mac far paleti,mac far paleti,m.a.c,0.929,,,,,,far paleti
TERM_60ad8640,iphone kablo,iphone kablo,,0.0,,,,,,iphone kablo
TERM_9b04c700,çöp kovası 40 lt,çöp kovası 40 lt,,0.0,,,,40lt,,çöp kovası
TERM_0b25a64f,arıtmalı mutfak bataryası,arıtmalı mutfak bataryası,,0.0,,,,,,arıtmalı mutfak bataryası
TERM_de60846b,hayalperest boncuk kına gecesi seti,hayalperest boncuk kına gecesi seti,hayalperest,1.0,,,,,,boncuk kına gecesi seti
TERM_115060c2,mutfak köşe takımı,mutfak köşe takımı,,0.0,,,,,,mutfak köşe takımı
TERM_057c3626,bilgisayar faresi,bilgisayar faresi,,0.0,,,,,,bilgisayar faresi
TERM_40b1a1ad,cooker kahve fincanları,cooker kahve fincanları,cooker,1.0,,,,,,kahve fincanları
TERM_0e3586f3,balkon rafı,balkon rafı,,0.0,,,,,,balkon rafı
TERM_5df7e0e7,gazlı mangal,gazlı mangal,,0.0,,,,,,gazlı mangal
TERM_d7c26973,gigabyte ekran kartı,gigabyte ekran kartı,gigabyte,1.0,,,,,,ekran kartı
TERM_ffbc8387,damat çikolatası,damat çikolatası,,0.0,,,,,,damat çikolatası
TERM_4b4b845b,sivri,sivri,,0.0,,,,,,sivri
TERM_ba2c80a0,güvercin yemlik,güvercin yemlik,,0.0,,,,,,güvercin yemlik
TERM_c6b3478b,defacto kazak,defacto kazak,defacto,1.0,,,,,,kazak
TERM_49b87dd8,kadın salaş ceket,kadın salaş ceket,,0.0,kadın,,,,,salaş ceket
TERM_f7265a2d,bargello 709 erkek,bargello 709 erkek,bargello,1.0,erkek,,,,,
TERM_882067b7,kadın siyah kazak,kadın siyah kazak,,0.0,kadın,,siyah,,,kazak
TERM_92efd175,barrel,barrel,defacto,1.0,,,,,,
TERM_a108325a,u.s. polo assn. kadın saat,u.s. polo assn. kadın saat,u.s.,1.0,kadın,,,stekstil_beden,,polo assn. saat
TERM_3a130647,proplan yetişkin kedi maması,proplan yetişkin kedi maması,pro,1.0,,,,,,yetişkin kedi maması
TERM_f8c44ab0,air brush,air brush,,0.0,,,,,,air brush
TERM_5687ff37,tyt biyoloji,tyt biyoloji,,0.0,,,,,,tyt biyoloji
TERM_3af6b39a,tofaş koltuk kılıfı,tofaş koltuk kılıfı,,0.0,,,,,,tofaş koltuk kılıfı
TERM_1beefbcf,nivea soft krem,nivea soft krem,nivea,1.0,,,krem,,,soft
TERM_fcf6f25c,güneş panelli kamera,güneş panelli kamera,,0.0,,,,,,güneş panelli kamera
TERM_0697dba3,akıllı tv kumandası,akıllı tv kumandası,,0.0,,,,,,akıllı kumandası
TERM_53a20f89,bargello 575,bargello 575,bargello,1.0,,,,,,
TERM_1757afab,vestel uzaktan kumanda,vestel uzaktan kumanda,vestel,1.0,,,,,,uzaktan kumanda
TERM_b75d9bd2,ispanyol paça toparlayıcı tayt,ispanyol paça toparlayıcı tayt,,0.0,,,,,,ispanyol paça toparlayıcı tayt
TERM_094d755b,mürekkep püskürtmeli yazıcı,mürekkep püskürtmeli yazıcı,,0.0,,,,,,mürekkep püskürtmeli yazıcı
TERM_f04ff4cd,mezar çiçeği,mezar çiçeği,,0.0,,,,,,mezar çiçeği
TERM_0d2072fa,homend kahve makinesi,homend kahve makinesi,homend,1.0,,,,,,kahve makinesi
TERM_43dbcadc,deney malzemesi,deney malzemesi,,0.0,,,,,,deney malzemesi
TERM_a33fa3bf,kamiz masa örtüsü,kamiz masa örtüsü,kamiz,1.0,,,,,,masa örtüsü
TERM_f20b0636,polo kazak,polo kazak,,0.0,,,,,,polo kazak
TERM_deda2866,full face kask,full face kask,the,0.929,,,,,,full kask
TERM_ff3774f6,yatak başlığı,yatak başlığı,,0.0,,,,,,yatak başlığı
TERM_08ec7bdd,küçük düdüklü tencere,küçük düdüklü tencere,,0.0,,,,,,düdüklü tencere
TERM_92e39731,freebuds 6i,freebuds 6i,,0.0,,,,,,freebuds
TERM_e3707e28,taşlı yüzük,taşlı yüzük,,0.0,,,,,,taşlı yüzük
TERM_ee180d95,issimo home çift kişilik nevresim takımları,issimo home çift kişilik nevresim takımları,,0.0,,,,,,issimo home çift kişilik nevresim takımları
TERM_1664e805,krem fondoten,krem fondoten,,0.0,,,krem,,,fondoten
TERM_21f86f8e,adidas eşofman takımı,adidas eşofman takımı,adidas,1.0,,,,,,eşofman takımı
TERM_9977f91d,1 yaş kız bebek doğum günü elbisesi,1 yaş kız bebek doğum günü elbisesi,,0.0,kadın,bebek,,,,yaş doğum günü elbisesi
TERM_01e8e0bf,puf koltuk,puf koltuk,,0.0,,,,,,puf koltuk
TERM_0a2c269c,otantik avize,otantik avize,,0.0,,,,,,otantik avize
TERM_7c7a852e,barbie termos,barbie termos,,0.0,,,,,,barbie termos
TERM_47b09868,stabilı,stabilı,,0.0,,,,,,stabilı
TERM_a6b7efab,karaca gold yemek takımı,karaca gold yemek takımı,karaca,1.0,,,gold,,,yemek takımı
TERM_22f72501,fiskos masası,fiskos masası,,0.0,,,,,,fiskos masası
TERM_c720782a,renkli bardaklar,renkli bardaklar,,0.0,,,,,,renkli bardaklar
TERM_e8b10df3,arzum el blenderi,arzum el blenderi,arzum,1.0,,,,,,blenderi
TERM_bf990d20,araç içi kamera,araç içi kamera,,0.0,,,,,,araç içi kamera
TERM_b925c558,apple cep telefonu,apple cep telefonu,apple,0.897,,,,,,cep telefonu
TERM_72d483d2,iphone 15 pro max,iphone 15 pro max,,0.0,,,,,,iphone pro max
TERM_3ec601a9,bioderma sebium hydra,bioderma sebium hydra,bioderma,1.0,,,,,,sebium hydra
TERM_775a9aa5,samsung tv görüntü ses sistemleri,samsung tv görüntü ses sistemleri,samsung,0.948,,,,,,görüntü ses sistemleri
TERM_3f8d013c,bibs emzik kutusu,bibs emzik kutusu,,0.0,,,,,,bibs emzik kutusu
TERM_0c3dc8d8,tül tesettür abiye,tül tesettür abiye,,0.0,,,,,,tül tesettür abiye
TERM_987218fa,perde süs,perde süs,,0.0,,,,,,perde süs
TERM_405afe26,kaido,kaido,,0.0,,,,,,kaido
TERM_33f09f97,yenilenmiş iphone 11 pro max,yenilenmiş iphone 11 pro max,,0.0,,,,,,yenilenmiş iphone pro max
TERM_c1037e7c,temizliğin esintisi,temizliğin esintisi,,0.0,,,,,,temizliğin esintisi
TERM_341a07ec,karaca refika,karaca refika,karaca,1.0,,,,,,refika
TERM_a0102a4c,zebra casa çift kişilik yatak örtüsü,zebra casa çift kişilik yatak örtüsü,,0.0,,,,,,zebra casa çift kişilik yatak örtüsü
TERM_c5406e49,kağıt rulo havluluk peçetelik,kağıt rulo havluluk peçetelik,,0.0,,,,,,kağıt rulo havluluk peçetelik
TERM_87da000b,ajda pekkan plak,ajda pekkan plak,,0.0,,,,,,ajda pekkan plak
TERM_1a4e06d3,beyazlaştırıcı krem,beyazlaştırıcı krem,,0.0,,,krem,,,beyazlaştırıcı
TERM_e898df05,hot wheels team transport,hot wheels team transport,hot,1.0,,,,,,wheels team transport
TERM_f3efc56d,27a 12v pil,27a 12v pil,,0.0,,,,,,pil
TERM_9a64f422,melike tatar elbise,melike tatar elbise,,0.0,,,,,,melike tatar elbise
TERM_abf9119b,zezedesing banyo düzenleyici,zezedesing banyo düzenleyici,,0.0,,,,,,zezedesing banyo düzenleyici
TERM_58cfcc4a,araç içi aksesuarları,araç içi aksesuarları,,0.0,,,,,,araç içi aksesuarları
TERM_fe08f65a,60 parça yemek takımı,60 parça yemek takımı,,0.0,,,,,,parça yemek takımı
TERM_e34510b4,siyah blazer takım,siyah blazer takım,,0.0,,,siyah,,,blazer takım
TERM_239f7205,akvaryum süsleri,akvaryum süsleri,,0.0,,,,,,akvaryum süsleri
TERM_05c7d0cd,aydın yüce,aydın yüce,,0.0,,,,,,aydın yüce
TERM_b5c1fa23,elizabeth arden parfüm,elizabeth arden parfüm,,0.0,,,,,,elizabeth arden parfüm
TERM_5aaf454f,jadell,jadell,,0.0,,,,,,jadell
TERM_82cccb80,dolap içi kıyafet organizeri,dolap içi kıyafet organizeri,,0.0,,,,,,dolap içi kıyafet organizeri
TERM_c7ea398a,müslin bebek battaniyesi,müslin bebek battaniyesi,,0.0,,bebek,,,,müslin battaniyesi
TERM_2473006e,kavaltı takımı,kavaltı takımı,,0.0,,,,,,kavaltı takımı
TERM_001dfd42,siyah polo yaka,siyah polo yaka,,0.0,,,siyah,,,polo yaka
TERM_18e8c159,kadın bıt,kadın bıt,,0.0,kadın,,,,,bıt
TERM_5392fca9,tablet kalem ucu,tablet kalem ucu,,0.0,,,,,,tablet kalem ucu
TERM_5b6e8572,ocean d vitamini,ocean d vitamini,ocean,0.933,,,,,,vitamini
TERM_97ec355d,tissot prx,tissot prx,,0.0,,,,,,tissot prx
TERM_421484cb,ehliyet kitabı,ehliyet kitabı,,0.0,,,,,,ehliyet kitabı
TERM_06388758,star master,star master,,0.0,,,,,,star master
TERM_0516a83b,bohem ranır,bohem ranır,pelangi,0.75,,,,,,bohem
TERM_9d84b80a,oto amortisör takozu,oto amortisör takozu,,0.0,,,,,,oto amortisör takozu
TERM_bc925cf6,granit tencere takımı,granit tencere takımı,,0.0,,,,,,granit tencere takımı
TERM_3155bc1b,michelin,michelin,,0.0,,,,,,michelin
TERM_4016dc58,bahçe salıncağı,bahçe salıncağı,svava,1.0,,,,,,bahçe
TERM_5d9d908a,boya makinası,boya makinası,,0.0,,,,,,boya makinası
TERM_4cc35ff7,ahşap konsol,ahşap konsol,,0.0,,,,,ahşap,konsol
TERM_a4361dad,kadın kolsaati,kadın kolsaati,,0.0,kadın,,,,,kolsaati
TERM_5441fb97,hummel kadın ayakkabı,hummel kadın ayakkabı,hummel,1.0,kadın,,,,,ayakkabı
TERM_047f5b14,sleepy 3 numara,sleepy 3 numara,sleepy,1.0,,,,3numara,,
TERM_ab2299c9,krem balon,krem balon,,0.0,,,krem,,,balon
TERM_0ddb0c69,serve deep desenli,serve deep desenli,serve,1.0,,,,,,deep desenli
TERM_b89f44ff,tito car,tito car,,0.0,,,,,,tito car
TERM_5e0d2ac9,u.s. polo assn. erkek ceket,u.s. polo assn. erkek ceket,u.s.,1.0,erkek,,,stekstil_beden,,polo assn. ceket
TERM_f5d31440,kız saat,kız saat,,0.0,kadın,,,,,saat
TERM_a5bd10cb,ipad a 16,ipad a 16,,0.0,,,,,,ipad
TERM_e5b71b63,süet bot,süet bot,,0.0,,,,,süet,bot
TERM_58d5c54c,kaşıklı kavanoz,kaşıklı kavanoz,,0.0,,,,,,kaşıklı kavanoz
TERM_3923d62a,kapalı kadın abiye,kapalı kadın abiye,,0.0,kadın,,,,,kapalı abiye
TERM_3d4705f4,yapay çiçek vazo,yapay çiçek vazo,,0.0,,,,,,yapay çiçek vazo
TERM_18a6d20e,çocuk okul çantası,çocuk okul çantası,,0.0,,çocuk,,,,okul çantası
TERM_6f046a89,toz leke çıkarıcı,toz leke çıkarıcı,,0.0,,,,,,toz leke çıkarıcı
TERM_11e49e1c,koleston 7.0 saç boyası,koleston 7.0 saç boyası,wella,1.0,,,,,,saç boyası
TERM_4e9e0798,setüstü ocak,setüstü ocak,,0.0,,,,,,setüstü ocak
TERM_5f02e184,the north face erkek mont,the north face erkek mont,the,0.929,erkek,,,,,the north mont
TERM_89bfd6f0,jumbo çatal kaşık,jumbo çatal kaşık,jumbo,0.818,,,,,,çatal kaşık
TERM_ab2f781b,mba decor metal bending art,mba decor metal bending art,,0.0,,,,,metal,mba decor bending art
TERM_83ccd251,sleepy yüzey temizleyici,sleepy yüzey temizleyici,sleepy,1.0,,,,,,yüzey temizleyici
TERM_1250bf41,puma graviton,puma graviton,puma,1.0,,,,,,graviton
TERM_0de2ae53,bargello 561,bargello 561,bargello,1.0,,,,,,
TERM_1a501c18,elmas mozaik puzzle,elmas mozaik puzzle,,0.0,,,,,,elmas mozaik puzzle
TERM_77e317c3,kadın taşlı gömlek,kadın taşlı gömlek,,0.0,kadın,,,,,taşlı gömlek
TERM_c2b6865f,kamera,kamera,,0.0,,,,,,kamera
TERM_b807d8eb,ölçü kaşığı,ölçü kaşığı,,0.0,,,,,,ölçü kaşığı
TERM_739b4b82,camel,camel,,0.0,,,,,,camel
TERM_588f7f55,esrahelvaci abiye elbise,esrahelvaci abiye elbise,esrahelvaci,1.0,,,,,,abiye elbise
TERM_077a9e4b,pasta sunumluk,pasta sunumluk,,0.0,,,,,,pasta sunumluk
TERM_a67a4042,karaca yemek seti,karaca yemek seti,karaca,1.0,,,,,,yemek seti
TERM_772b240c,dantela çift kişilik nevresim takımları,dantela çift kişilik nevresim takımları,,0.0,,,,,,dantela çift kişilik nevresim takımları
TERM_967547fe,lanbader,lanbader,,0.0,,,,,,lanbader
TERM_b009b1be,lykd göz kalemi,lykd göz kalemi,lykd,1.0,,,,,,göz kalemi
TERM_42dedc17,puma rickie classic,puma rickie classic,puma,1.0,,,,,,rickie classic
TERM_7463ad25,flormar maskara,flormar maskara,flormar,1.0,,,,,,maskara
TERM_35889abd,katusa omuz çantası,katusa omuz çantası,,0.0,,,,,,katusa omuz çantası
TERM_4edd7535,yazma,yazma,,0.0,,,,,,yazma
TERM_1c0d9659,zarf dosya,zarf dosya,,0.0,,,,,,zarf dosya
TERM_aea6693e,cam kesme elması,cam kesme elması,,0.0,,,,,cam,kesme elması
TERM_4f08c08e,karaca süpürge,karaca süpürge,karaca,1.0,,,,,,süpürge
TERM_47aab2a3,gümüş,gümüş,,0.0,,,gümüş,,gümüş,
TERM_07a9dcd6,ikea paspas,ikea paspas,ikea,1.0,,,,,,paspas
TERM_72c6b730,porselen kupa bardak,porselen kupa bardak,,0.0,,,,,,porselen kupa bardak
TERM_3d569714,binici pantolonu,binici pantolonu,,0.0,,,,,,binici pantolonu
TERM_0970c67e,evimemoda tablo,evimemoda tablo,,0.0,,,,,,evimemoda tablo
TERM_687e3ad2,çok amaçlı,çok amaçlı,,0.0,,,,,,amaçlı
TERM_05b9dcce,dantel runner,dantel runner,,0.0,,,,,,dantel runner
TERM_d3554e0b,kadın kırmızı ceket,kadın kırmızı ceket,,0.0,kadın,,kırmızı,,,ceket
TERM_2a09bbb5,guess kadın kolye,guess kadın kolye,guess,1.0,kadın,,,,,kolye
TERM_e36be772,stanley matara,stanley matara,stanley,1.0,,,,,,matara
TERM_d3f84610,ejderha,ejderha,,0.0,,,,,,ejderha
TERM_5bd09adc,naylon masa örtüsü,naylon masa örtüsü,,0.0,,,,,,naylon masa örtüsü
TERM_d9e4d696,ipone 15,ipone 15,,0.0,,,,,,ipone
TERM_72bcba22,missha tonik,missha tonik,missha,1.0,,,,,,tonik
TERM_4f405e60,seçil elbise,seçil elbise,seçil,1.0,,,,,,elbise
TERM_5f959ff0,çelik zincir,çelik zincir,,0.0,,,,,,çelik zincir
TERM_4715fad4,kalın topuklu bot,kalın topuklu bot,,0.0,,,,,,kalın topuklu bot
TERM_ad7dc13d,bele oturan blazer ceket,bele oturan blazer ceket,,0.0,,,,,,bele oturan blazer ceket
TERM_4fa95c1f,bioderma jel,bioderma jel,bioderma,1.0,,,,,,jel
TERM_c254e2b1,samsun,samsun,,0.0,,,,,,samsun
TERM_8ed2c478,kapalı abiye elbise,kapalı abiye elbise,,0.0,,,,,,kapalı abiye elbise
TERM_1eef5eab,nehir çaydanlık,nehir çaydanlık,nehir,1.0,,,,,,çaydanlık
TERM_7c67654e,hol aksesuar,hol aksesuar,,0.0,,,,,,hol aksesuar
TERM_05b7f4aa,açılır sehpa,açılır sehpa,,0.0,,,,,,açılır sehpa
TERM_1fcfb503,huawei gt6,huawei gt6,,0.0,,,,,,huawei gt6
TERM_5b437b60,iş ayakkabısı,iş ayakkabısı,,0.0,,,,,,ayakkabısı
TERM_b687d265,soğuk sıkım zeytinyağı,soğuk sıkım zeytinyağı,,0.0,,,,,,soğuk sıkım zeytinyağı
TERM_fb1527d8,yayık makinesi,yayık makinesi,,0.0,,,,,,yayık makinesi
TERM_69bf9059,masa aynası,masa aynası,,0.0,,,,,,masa aynası
TERM_e46317c1,püsküllü kırlent,püsküllü kırlent,,0.0,,,,,,püsküllü kırlent
TERM_730101e4,erkek inci kolye,erkek inci kolye,,0.0,erkek,,,,,inci kolye
TERM_3d9a4562,breathe right,breathe right,,0.0,,,,,,breathe right
TERM_a2aac426,aldo klasik topuklu ayakkabı,aldo klasik topuklu ayakkabı,aldo,1.0,,,,,,klasik topuklu ayakkabı
TERM_9dd22fb0,eşarp askısı,eşarp askısı,,0.0,,,,,,eşarp askısı
TERM_fb2c82a7,desa ceket,desa ceket,desa,1.0,,,,,,ceket
TERM_8c0dec25,yataş çift kişilik yorgan,yataş çift kişilik yorgan,yataş,1.0,,,,,,çift kişilik yorgan
TERM_a8430adb,nautica omuz çantası,nautica omuz çantası,nautica,1.0,,,,,,omuz çantası
TERM_41d9e057,ipad a16 kalem,ipad a16 kalem,,0.0,,,,,,ipad a16 kalem
TERM_815708b6,editör yayınları,editör yayınları,,0.0,,,,,,editör yayınları
TERM_464649d5,kız çocuk panduf,kız çocuk panduf,,0.0,kadın,çocuk,,,,panduf
TERM_a979f985,hediyelik tülbent,hediyelik tülbent,,0.0,,,,,,hediyelik tülbent
TERM_f797a1f7,kısa topuklu,kısa topuklu,,0.0,,,,,,topuklu
TERM_bbda5e59,art puzzle puzzle,art puzzle puzzle,,0.0,,,,,,art puzzle puzzle
TERM_3b1489f6,fincan tepsisi,fincan tepsisi,,0.0,,,,,,fincan tepsisi
TERM_80414505,büzgülü çöp poşeti,büzgülü çöp poşeti,,0.0,,,,,,büzgülü çöp poşeti
TERM_e2f8c7e7,bebe bisküvisi,bebe bisküvisi,,0.0,,,,,,bebe bisküvisi
TERM_eb9da292,bank,bank,,0.0,,,,,,bank
TERM_fe1a4d95,korkmaz demlik,korkmaz demlik,korkmaz,1.0,,,,,,demlik
TERM_4ce4e41c,chloe parfüm,chloe parfüm,chloe,1.0,,,,,,parfüm
TERM_d6044c0f,nem alma cihazı,nem alma cihazı,,0.0,,,,,,nem alma cihazı
TERM_a6baab2f,offbox saklama kabı,offbox saklama kabı,,0.0,,,,,,offbox saklama kabı
TERM_97ab8eb1,kaydırmaz yolluk,kaydırmaz yolluk,,0.0,,,,,,kaydırmaz yolluk
TERM_4bd787f3,ysl black opium,ysl black opium,yves,1.0,,,,,,black opium
TERM_fccf2cb6,lcw parfüm,lcw parfüm,lc,1.0,,,,,,parfüm
TERM_999e5676,çocuk atv,çocuk atv,,0.0,,çocuk,,,,atv
TERM_aed180dd,kız çocuk tayt,kız çocuk tayt,,0.0,kadın,çocuk,,,,tayt
TERM_0a21ee45,tek kişilik çocuk nevresim,tek kişilik çocuk nevresim,,0.0,,çocuk,,,,tek kişilik nevresim
TERM_125c5164,tencere kulpu,tencere kulpu,badem10,0.714,,,,,,tencere
TERM_d1748f73,pierre cardin erkek tişört,pierre cardin erkek tişört,pierre,1.0,erkek,,,,,cardin tişört
TERM_935eca9b,kek kalıpları,kek kalıpları,,0.0,,,,,,kek kalıpları
